service_request_id,service_request_parent_id,sap_notification_number,date_requested,case_age_days,case_record_type,service_name,service_name_detail,date_closed,status,lat,lng,street_address,zipcode,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,specify_the_issue,referred,iamfloc,floc,public_url,public_description
101395,,150000762621.0,2016-08-24T08:45:00,23.0,TSW,Street Light Maintenance,,2016-09-17,Closed,32.76815629499362,-117.0848773317107,Collwood Blvd,,9.0,38.0,College Area,,Mobile,,,,SX-008951-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033wUGAAY,Streetlight on during the day northwest corner
101415,,150000762623.0,2016-08-24T10:13:00,23.0,TSW,Street Light Maintenance,,2016-09-17,Closed,32.823833,-117.257855,"6012 La Jolla Mesa Dr, La Jolla, CA 92037, USA",,1.0,10.0,La Jolla,,Web,,,,SX-005094-003,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033xUSAAY,Light is out on west side of La Jolla Scenic S. and La Jolla Mesa. Photo shows the street light.
101422,,150000762632.0,2016-08-24T10:25:00,13.0,TSW,Street Light Maintenance,,2016-09-07,Closed,32.74957269956874,-117.09551539923028,"46TH ST & UNIVERSITY AV,, 92105",,9.0,56.0,Mid-City:City Heights,,Phone,,,,SX-010599-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033xeRAAQ,Street light out
101447,,150000762678.0,2016-08-24T11:16:00,27.0,TSW,Street Light Maintenance,,2016-09-21,Closed,32.7895147,-117.0683163,"6195 Wenrich Drive, San Diego, CA, United States",,7.0,20.0,Navajo,,Web,,,,SX-007937-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033yEeAAI,light pole #2 is out in the Princess Del Cerro park.
101476,,150000762708.0,2016-08-24T13:03:00,42.0,TSW,Street Light Maintenance,,2016-10-06,Closed,32.6932867,-117.0389549,"Big Oak Street, San Diego, CA, United States",,4.0,44.0,Skyline-Paradise Hills,,Web,,,,SX-015546-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033zUEAAY,One light bulb out in this block. It's really dark! To minimize crime we would prefer to have light. There are also a few us with night blindness - no light in the neighborhood makes it difficult to see who is walking in our neighborhood.
101478,,150000762707.0,2016-08-24T13:10:00,13.0,TSW,Street Light Maintenance,,2016-09-07,Closed,32.79720837873391,-117.2529356950817,"940 Garnet Ave, San Diego, CA 92109, USA",,2.0,27.0,Pacific Beach,,Web,,,,SS-011883-006,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033zZEAAY,"The entire north side of garnet between Bayard and Cass St is dark. This issue happens periodically. As this is an entertainment district, public safety is at risk when these lights go out. please fix as soon as possible."
101480,,150000762693.0,2016-08-24T13:18:00,22.0,TSW,Street Light Maintenance,,2016-09-16,Closed,32.813856,-117.211369,"4070 Kenosha Avenue San Diego, CA 92117",,2.0,6.0,Clairemont Mesa,,Mobile,,,,SX-005711-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000033zesAAA,Light out at corner
101499,,150000762733.0,2016-08-24T14:38:00,26.0,TSW,Street Light Maintenance,,2016-09-20,Closed,32.7856205468748,-117.16889886779784,"2300-2312 Ulric St, San Diego, CA 92111, USA",,7.0,12.0,Linda Vista,,Web,,,,SX-008078-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000340LXAAY,(10) to (12) street lights are out on Ulric St.  The lights that are out are on Ulric St. (on both sides of the road) from Burroughs St to Linda Vista Rd.
101574,,150000762776.0,2016-08-24T20:39:00,23.0,TSW,Street Light Maintenance,,2016-09-17,Closed,32.968353,-117.080038,"13698 Fontanelle Place, San Diego, CA, United States",,5.0,3.0,Carmel Mountain Ranch,,Web,,,,SX-000958-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000341I5AAI,Street Light is Out
101575,,150000762775.0,2016-08-24T21:09:00,22.0,TSW,Street Light Maintenance,,2016-09-16,Closed,32.7111606,-117.1587606,"645 Market Street, San Diego, CA, United States",,3.0,4.0,Downtown,,Web,,,,SS-000251-005,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000341JcAAI,Street lights out 7th market street southeast corner next to LAZ PARKING LOT
101578,,150000762784.0,2016-08-24T22:02:00,34.0,TSW,Street Light Maintenance,,2016-09-28,Closed,32.710022,-117.1553237,"465 Tenth Ave, San Diego, CA, United States",,3.0,4.0,Downtown,,Web,,,,SS-000323-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000341M7AAI,Street light out in front of. CITY LIFE REAL ESTATE COMPANY
101591,100815.0,,2016-08-25T04:45:00,12.0,TSW,Street Light Maintenance,,2016-09-07,Closed,32.97586,-117.085634,"11278 Timbergate Circle, San Diego, CA, United States",,5.0,3.0,Carmel Mountain Ranch,,Web,,,,SS-026512-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000341dmAAA,The only streetlight on our cul de sac is out and it makes the entire street dark and unsafe.
101592,,150000762791.0,2016-08-25T05:05:00,12.0,TSW,Street Light Maintenance,,2016-09-07,Closed,32.9758151,-117.0865513,"11229 Timbergate Circle, San Diego, CA, United States",,5.0,3.0,Carmel Mountain Ranch,,Web,,,,SS-026512,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000341fEAAQ,Street light is out
101606,,150000762805.0,2016-08-25T08:16:00,78.0,TSW,Street Light Maintenance,,2016-11-11,Closed,32.999603,-117.062419,"15645 Caldas De Reyes, San Diego, CA, United States",,5.0,31.0,Rancho Bernardo,,Web,,,,SS-005363-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003432JAAQ,The black solar light in front of this house is out. Please check it.
101631,,150000762859.0,2016-08-25T10:15:00,22.0,TSW,Street Light Maintenance,,2016-09-17,Closed,32.748394,-117.153858,"1059-1065 University Avenue San Diego, CA 92103",,3.0,42.0,Uptown,,Mobile,,,,SX-010656-005,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000344CoAAI,Trash all over sidewalk
101635,,150000762851.0,2016-08-25T10:28:00,12.0,TSW,Street Light Maintenance,,2016-09-07,Closed,32.75912319378352,-117.19664643501946,"2852 PRESIDIO DR, 92110",,3.0,24.0,Old Town San Diego,,Phone,,,,SX-009583-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000344JaAAI,Street light out n of serra museum along the concrete sidewalk with exposed wires.
101640,,150000762883.0,2016-08-25T11:06:00,25.0,TSW,Street Light Maintenance,,2016-09-20,Closed,32.8369142,-117.1945481,"5011 Millwood Road, San Diego, CA, United States",,6.0,6.0,Clairemont Mesa,,Phone,,,,SS-018318-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000344hDAAQ,"The street light in front of 5011 Millwood Road in San Diego, CA 92117 is dim."
101647,,150000762895.0,2016-08-25T11:39:00,22.0,TSW,Street Light Maintenance,,2016-09-17,Closed,32.6925844,-117.1195775,"1375 Rigel Street, San Diego, CA, United States",,9.0,37.0,Southeastern San Diego,,Web,,,,SS-023202-004,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003457GAAQ,Four security lights are out in Dorothy Petway Park.  They are the last four lights on the South end of the park.
101663,,150000762984.0,2016-08-25T12:17:00,22.0,TSW,Street Light Maintenance,,2016-09-17,Closed,32.717177,-117.13537,"2728 C Street, San Diego, CA, United States",,3.0,8.0,Greater Golden Hill,,Web,,,,SS-005237-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000345UjAAI,"Street light out located between houses 2728 and 2722/2724 (back house) C street in San Diego, CA 92102."
101665,100815.0,,2016-08-25T12:18:00,12.0,TSW,Street Light Maintenance,,2016-09-07,Closed,32.9757129,-117.085926,"Timbergate Circle, San Diego, CA, United States",,5.0,3.0,Carmel Mountain Ranch,,Web,,,,SS-026512-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000345V8AAI,Street light has been out for over a week and the cul de sac is very dark.
101667,,150000762985.0,2016-08-25T12:27:00,42.0,TSW,Street Light Maintenance,,2016-10-07,Closed,32.7556966,-117.1361288,"2626 El Cajon Blvd, San Diego, CA 92104, United States",,3.0,28.0,North Park,,Web,,,,SS-010002,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000345ahAAA,"ALL THE LIGHTS IN THE PARKING LOT ARE OUT ON THE STARBUCKS SIDE ALL THE LIGHTS AROUND THE STARBUCKS PARKING LOT.

PLEASE READ TWICE ALOT OF HOMELESS PEOPLE ARE STARTING TO SLEEP IN PARKING LOT AFTER THEY CLOSE AND TACO BELL IS BLAMING THE OTHER PARKING LOT FOR NO LIGHTS AND STARBUCKS JUST OPENED LAST MONTH. WE NEED LIGHTS FOR PUBLIC SAFETY. CITE BOTH STARBUCKS AND TACOBELL NO LIGHTS. THANK YOU."
101672,101254.0,,2016-08-25T12:52:00,7.0,TSW,Street Light Maintenance,,2016-09-02,Closed,32.7608745,-117.1246168,"3211 Madison Avenue, San Diego, CA, United States",,3.0,59.0,Mid-City:Normal Heights,,Web,,,,SS-017153-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000345qVAAQ,
101701,,150000762930.0,2016-08-25T14:39:00,12.0,TSW,Street Light Maintenance,,2016-09-07,Closed,32.793424286075314,-117.25579429557362,700 THOMAS AV-ALL S/L ARE ON,,2.0,27.0,Pacific Beach,,Phone,,,,SX-007399-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000346nrAAA,"ALL THE LIGHTS ARE ON ,  ON THE BOARDWALK"
101723,,150000762986.0,2016-08-25T15:43:00,12.0,TSW,Street Light Maintenance,,2016-09-07,Closed,33.0192783,-117.120103,rancho bernardo riad and camino del sur,,5.0,13.0,Black Mountain Ranch,,Web,,,,SS-032315,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003476PAAQ,"street light out, causing major congestion"
101725,,150000762987.0,2016-08-25T16:00:00,12.0,TSW,Street Light Maintenance,,2016-09-07,Closed,32.8400154,-117.1751248,"5183 Arvinels Avenue, San Diego, CA, United States",,6.0,6.0,Clairemont Mesa,,Web,,,,BP-000767-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000347ARAAY,"In the intereset of public safety  would like to request a light inspection for MacDowell Park. Light #1 (near memorial bench north end of park) & Light #4 (near water fountain) turn off intermittently during the evening and during the night. When they turn off, they create a vast dark space and it is not safe while walking or jogging after dark. As the days get shorter, I fear this will create an increased hazard to anyone using the park sidewalk after dark. In addition, the lights help deter the cars that linger and underage visitors that like to smoke and drink at the park.  Thank you. (I have no pictures of the darkness created by the malfunctioning lights)"
101743,,150000762988.0,2016-08-25T17:26:00,26.0,TSW,Street Light Maintenance,,2016-09-21,Closed,32.7541266,-117.2159668,"3711 Sports Arena Blvd, San Diego, CA 92110, United States",,2.0,14.0,Midway-Pacific Highway,,Web,,,,SS-025374-013,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000347O9AAI,3 Lights in  row  on Sports Arena front of hotel and restraunt very dark called in several times by previous owner please fix asap very dangerous due to homeless people
101766,100815.0,,2016-08-25T20:15:00,12.0,TSW,Street Light Maintenance,,2016-09-07,Closed,32.9760148,-117.0859961,"11254 Timbergate Circle, San Diego, CA, United States",,5.0,3.0,Carmel Mountain Ranch,,Web,,,,SS-026512-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000347zhAAA,Light has been out for over a week. Our street is extremely dark.
101767,99629.0,,2016-08-25T20:36:00,21.0,TSW,Street Light Maintenance,,2016-09-16,Closed,32.707429,-117.127848,"3073 L Street San Diego, CA 92102",,8.0,37.0,Southeastern San Diego,,Mobile,,,,SS-015405-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t0000003482gAAA,"Thanks for fixing the light, thanks for your hard work,now you can see it"
101777,,150000763019.0,2016-08-25T23:25:00,7.0,TSW,Street Light Maintenance,,2016-09-02,Closed,32.94398488350571,-117.2283302509262,Carmel Springs Way and Carmel Park,,1.0,21.0,Carmel Valley,,Web,,,,SX-001702-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t000000348LsAAI,"Overhead street light out at SW corner of intersection of Carmel Springs Way and Carmel Park, 92130"
101832,,150000763146.0,2016-08-26T10:08:00,21.0,TSW,Street Light Maintenance,,2016-09-17,Closed,32.7465234,-117.2516839,"1868 Bacon Street, San Diego, CA, United States",,2.0,23.0,Ocean Beach,,Web,,,,SS-003346-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034B4LAAU,"Street lights are out in alley between Newport Av & Niagara, as reported to City of SD by Denny Knox, 619-224-4906, and forwarded to SDG&E Street Lighting. These are not SDG&E lights. They are City of SD lights. If there is a problem with power to the lights, we need a call from one of the City's electricians stating the problem."
101861,,150000763164.0,2016-08-26T12:38:00,11.0,TSW,Street Light Maintenance,,2016-09-07,Closed,32.9234203,-117.1196914,"11278 Westview Parkway, San Diego, CA, United States",,6.0,15.0,Mira Mesa,WESTVIEW NP,Web,,,,BP-000689-009,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034CVrAAM,lights on the upper level field will not stay on
101886,105585.0,,2016-08-26T15:17:00,41.0,TSW,Street Light Maintenance,,2016-10-07,Closed,32.71616931542076,-117.1629404091436,1010 2nd Ave,,3.0,4.0,Downtown,,Mobile,,,,53351508,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034DUfAAM,By westgate
101921,,150000763218.0,2016-08-26T20:37:00,11.0,TSW,Street Light Maintenance,,2016-09-07,Closed,32.70883605977957,-117.1611446015358,"330 K St, San Diego, CA 92101, USA",,3.0,4.0,Downtown,,Web,,,,SS-000142,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034E5MAAU,Broken street light located on the West side of 4th between J & K (mid block). thank you.
101934,,150000763220.0,2016-08-27T01:11:00,23.0,TSW,Street Light Maintenance,,2016-09-20,Closed,32.56632221865706,-117.06103616405,3364 Beyer Blvd,,8.0,33.0,San Ysidro,,Mobile,,,,SS-004180-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034ETdAAM,Light turn on and off
101951,,150000763229.0,2016-08-27T09:54:00,10.0,TSW,Street Light Maintenance,,2016-09-07,Closed,32.685938,-117.104338,"4172 Nordica Avenue San Diego, CA 92113",,8.0,37.0,Southeastern San Diego,,Mobile,,,,SX-015772-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034F1QAAU,Corner of 42nd and Nordica Avenue
101964,,150000763255.0,2016-08-27T11:24:00,30.0,TSW,Street Light Maintenance,,2016-09-27,Closed,32.747155,-117.083379,"5205 Wightman Street San Diego, CA 92105",,9.0,56.0,Mid-City:City Heights,,Mobile,,,,SX-010900-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034F53AAE,The light is out. No longer lights at night.
101965,,150000763281.0,2016-08-27T11:46:00,30.0,TSW,Street Light Maintenance,,2016-09-27,Closed,32.713782,-117.169209,"800-898 Kettner Boulevard San Diego, CA 92101",,3.0,4.0,Downtown,,Mobile,,,,SX-013887-004,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034F5cAAE,Inspection plate on light pole missing exposed wires
101966,,150000763256.0,2016-08-27T11:51:00,20.0,TSW,Street Light Maintenance,,2016-09-17,Closed,32.746840662551826,-117.20946459693909,"3167-3209 Rosecrans St, San Diego, CA 92106, USA",,2.0,14.0,Midway-Pacific Highway,,Web,,,,SX-010787-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034F5mAAE,The streetlight turns on and begins to warm-up and becomes fully lit then shuts off. This cycle goes on all night long. I think there's wrong with the sensor switch
101967,,150000763291.0,2016-08-27T11:57:00,31.0,TSW,Street Light Maintenance,,2016-09-28,Closed,32.74460952733215,-117.1937414876938,"Pacific Hwy & Tripoli Ave, San Diego, CA 92110, USA",,2.0,14.0,Midway-Pacific Highway,,Web,,,,SS-020950,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034F6aAAE,A street light on a straight pole with a round cover on top next to the steps that goes down to the tunnel is burned ou
101968,,150000763257.0,2016-08-27T12:02:00,20.0,TSW,Street Light Maintenance,,2016-09-17,Closed,32.7442688738631,-117.1937253944397,"1942 Witherby St, San Diego, CA 92110, USA",,2.0,14.0,Midway-Pacific Highway,,Web,,,,SX-011155-010,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034F6fAAE,Streetlight burned out
101975,,150000763292.0,2016-08-27T12:26:00,20.0,TSW,Street Light Maintenance,,2016-09-17,Closed,32.739427393045744,-117.12933091517148,Illinois St. &  Lincoln Ave,,3.0,28.0,North Park,,Web,,,,SX-010487,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034F7iAAE,Street light is burned out on the corner of Illinois At and Lincoln Ave has been out all summer
102006,,150000763277.0,2016-08-27T18:50:00,20.0,TSW,Street Light Maintenance,,2016-09-17,Closed,32.70772792270135,-117.15572385711675,"200-298 Tenth Ave, San Diego, CA 92101, USA",,3.0,4.0,Downtown,,Web,,,,SS-000324-012,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034FGuAAM,Street lights on all day next to construction site
102007,,150000763278.0,2016-08-27T19:43:00,31.0,TSW,Street Light Maintenance,,2016-09-28,Closed,32.80254650398418,-117.0447120723473,7415 Jackson Dr,,7.0,20.0,Navajo,,Mobile,,,,SX-006744-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034FLLAA2,
102010,,150000763280.0,2016-08-27T20:21:00,23.0,TSW,Street Light Maintenance,,2016-09-20,Closed,32.7098631,-117.1588829,"435 Sixth Avenue, San Diego, CA, United States",,3.0,4.0,Downtown,,Web,,,,SS-000228-002,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034FPmAAM,Street lights out next to the Shalimar
102011,100815.0,,2016-08-27T20:27:00,10.0,TSW,Street Light Maintenance,,2016-09-07,Closed,32.97561386918622,-117.085869367984,"11289 Timbergate Cir, San Diego, CA 92128, USA",,5.0,3.0,Carmel Mountain Ranch,,Web,,,,SS-026512-001,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034FQfAAM,Light has been out for sometime now.
102016,,150000763295.0,2016-08-27T21:32:00,23.0,TSW,Street Light Maintenance,,2016-09-20,Closed,32.7094144,-117.1582882,"700 J Street, San Diego, CA, United States",,3.0,4.0,Downtown,,Web,,,,SS-014371,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034FRxAAM,Street lights out rear doors Solamar hotel. J street between 7th and island ave
102048,,150000763298.0,2016-08-28T10:43:00,31.0,TSW,Street Light Maintenance,,2016-09-29,Closed,32.85804449603928,-117.23424056190186,"Villa La Jolla Park, La Jolla, San Diego, CA 92037, USA",,1.0,99.0,University,VILLA LA JOLLA NP,Web,,,,BP-000741-003,https://getitdone.force.com//TSWViewReportDetail?Id=500t00000034G1RAAU,"A light on the North border of Villa La Jolla Park has been out for two months. The light pole is right in front of 3233 Caminito Eastbluff #21, La Jolla, 92037."
